selection_metric,competition_intensity,time,bridge_share,bridge_capacity,sink_capacity,bridge_selection_score,sink_selection_score,bridge_material_growth,sink_material_growth,mean_material_growth,population_mass
material viability,0.0,13.0,0.5,0.8393914856008375,0.09273940801995548,0.032307094696234634,-0.04943091625499002,0.032307094696234634,-0.04943091625499002,-0.008561910779377693,0.7923443462395217
material viability,0.0,14.0,0.5,0.839391495823749,0.09132175553659794,0.03230709560569038,-0.04951609399833163,0.03230709560569038,-0.04951609399833163,-0.008604499196320625,0.7855728748643228
material viability,0.0,15.0,0.5,0.8393914973163218,0.0901647789402422,0.03230709573847339,-0.049585607169687275,0.03230709573847339,-0.049585607169687275,-0.008639255715606944,0.7788290901907563
material viability,0.0,16.0,0.5,0.8393914975342418,0.08922525186829317,0.032307095757860095,-0.04964205416233278,0.032307095757860095,-0.04964205416233278,-0.008667479202236341,0.7721188354832669
material viability,0.0,17.0,0.5,0.8393914975660586,0.08846541091833446,0.032307095760690595,-0.0496877046504356,0.032307095760690595,-0.0496877046504356,-0.008690304444872503,0.7654468209865432
material viability,0.0,18.0,0.5,0.839391497570704,0.08785292299998354,0.03230709576110386,-0.04972450172253442,0.03230709576110386,-0.04972450172253442,-0.008708702980715279,0.7588167920592411
material viability,0.0,19.0,0.5,0.8393914975713822,0.08736053343384034,0.0323070957611642,-0.04975408314209168,0.0323070957611642,-0.04975408314209168,-0.00872349369046374,0.7522316858622716
material viability,0.0,20.0,0.5,0.8393914975714811,0.08696554694839755,0.032307095761173,-0.049777812608589725,0.032307095761173,-0.049777812608589725,-0.008735358423708362,0.7456937713796662
material viability,0.0,21.0,0.5,0.8393914975714956,0.08664924519418526,0.032307095761174284,-0.04979681480538292,0.032307095761174284,-0.04979681480538292,-0.008744859522104319,0.739204770890786
material viability,0.0,22.0,0.5,0.8393914975714976,0.0863963060272644,0.032307095761174465,-0.04981201032265278,0.032307095761174465,-0.04981201032265278,-0.00875245728073916,0.7327659630791924
material viability,0.0,23.0,0.5,0.8393914975714976,0.0861942619245578,0.032307095761174465,-0.04982414821693588,0.032307095761174465,-0.04982414821693588,-0.008758526227880706,0.7263782691301315
material viability,0.0,24.0,0.5,0.8393914975714976,0.08603301593684122,0.032307095761174465,-0.04983383510569739,0.032307095761174465,-0.04983383510569739,-0.008763369672261462,0.7200423237274014
material viability,0.0,25.0,0.5,0.8393914975714976,0.08590442148278551,0.032307095761174465,-0.049841560421140706,0.032307095761174465,-0.049841560421140706,-0.00876723232998312,0.7137585330336738
material viability,0.0,26.0,0.5,0.8393914975714976,0.08580192507995567,0.032307095761174465,-0.04984771787948798,0.032307095761174465,-0.04984771787948798,-0.008770311059156759,0.7075271216848502
material viability,0.0,27.0,0.5,0.8393914975714976,0.08572026720481259,0.032307095761174465,-0.04985262345584052,0.032307095761174465,-0.04985262345584052,-0.008772763847333026,0.701348170655517
material viability,0.0,28.0,0.5,0.8393914975714976,0.08565523468842301,0.032307095761174465,-0.04985653026154274,0.032307095761174465,-0.04985653026154274,-0.008774717250184139,0.6952216476270544
material viability,0.0,29.0,0.5,0.8393914975714976,0.08560345755655156,0.032307095761174465,-0.049859640750600565,0.032307095761174465,-0.049859640750600565,-0.00877627249471305,0.6891474312531806
material viability,0.0,30.0,0.5,0.8393914975714976,0.08556224345594267,0.032307095761174465,-0.0498621166675077,0.032307095761174465,-0.0498621166675077,-0.008777510453166618,0.6831253304923564
material viability,0.0,31.0,0.5,0.8393914975714976,0.08552944341612646,0.032307095761174465,-0.04986408711221094,0.032307095761174465,-0.04986408711221094,-0.00877849567551824,0.6771550999736651
material viability,0.0,32.0,0.5,0.8393914975714976,0.08550334345874921,0.032307095761174465,-0.049865655052047785,0.032307095761174465,-0.049865655052047785,-0.00877927964543666,0.6712364521866815
material viability,0.0,33.0,0.5,0.8393914975714976,0.0854825773562103,0.032307095761174465,-0.04986690256299165,0.032307095761174465,-0.04986690256299165,-0.008779903400908593,0.6653690671366155
material viability,0.0,34.0,0.5,0.8393914975714976,0.08546605658869418,0.032307095761174465,-0.04986789503761221,0.032307095761174465,-0.04986789503761221,-0.008780399638218871,0.6595525999817364
material viability,0.0,35.0,0.5,0.8393914975714976,0.0854529142200984,0.032307095761174465,-0.04986868455680218,0.032307095761174465,-0.04986868455680218,-0.008780794397813856,0.6537866870679047
material viability,0.0,36.0,0.5,0.8393914975714976,0.0854424599969365,0.032307095761174465,-0.04986931258725035,0.032307095761174465,-0.04986931258725035,-0.008781108413037943,0.6480709506917918
material viability,0.0,37.0,0.5,0.8393914975714976,0.0854341444702238,0.032307095761174465,-0.04986981213683895,0.032307095761174465,-0.04986981213683895,-0.008781358187832242,0.6424050028570752
material viability,0.0,38.0,0.5,0.8393914975714976,0.08542753035510568,0.032307095761174465,-0.04987020947522204,0.032307095761174465,-0.04987020947522204,-0.008781556857023788,0.636788448233758
material viability,0.0,39.0,0.5,0.8393914975714976,0.08542226968581096,0.032307095761174465,-0.04987052550624337,0.032307095761174465,-0.04987052550624337,-0.008781714872534454,0.6312208864874254
material viability,0.0,40.0,0.5,0.8393914975714976,0.08541808560442085,0.032307095761174465,-0.04987077686197442,0.032307095761174465,-0.04987077686197442,-0.008781840550399978,0.6257019141106568
material viability,0.0,41.0,0.5,0.8393914975714976,0.08541475785060355,0.032307095761174465,-0.04987097677441536,0.032307095761174465,-0.04987097677441536,-0.008781940506620449,0.6202311258612718
material viability,0.0,42.0,0.5,0.8393914975714976,0.08541211120464942,0.032307095761174465,-0.04987113576977588,0.032307095761174465,-0.04987113576977588,-0.008782020004300707,0.6148081158902184
material viability,0.0,43.0,0.5,0.8393914975714976,0.08541000628553752,0.032307095761174465,-0.0498712622212776,0.032307095761174465,-0.0498712622212776,-0.008782083230051568,0.6094324786245572
material viability,0.0,44.0,0.5,0.8393914975714976,0.08540833222591859,0.032307095761174465,-0.04987136278920094,0.032307095761174465,-0.04987136278920094,-0.00878213351401324,0.6041038094572477
material viability,0.0,45.0,0.5,0.8393914975714976,0.08540700084230837,0.032307095761174465,-0.04987144277110773,0.032307095761174465,-0.04987144277110773,-0.008782173504966632,0.5988217052845806
material viability,0.0,46.0,0.5,0.8393914975714976,0.0854059419959963,0.032307095761174465,-0.04987150638053188,0.032307095761174465,-0.04987150638053188,-0.008782205309678708,0.5935857649234796
material viability,0.0,47.0,0.5,0.8393914975714976,0.0854050999019218,0.032307095761174465,-0.04987155696872154,0.032307095761174465,-0.04987155696872154,-0.008782230603773537,0.5883955894341174
material viability,0.0,48.0,0.5,0.8393914975714976,0.08540443019209282,0.032307095761174465,-0.049871597201052206,0.032307095761174465,-0.049871597201052206,-0.00878225071993887,0.5832507823679149
material viability,0.0,49.0,0.5,0.8393914975714976,0.08540389757948239,0.032307095761174465,-0.04987162919736681,0.032307095761174465,-0.04987162919736681,-0.008782266718096173,0.5781509499567539
material viability,0.0,50.0,0.5,0.8393914975714976,0.08540347399973106,0.032307095761174465,-0.049871654643611554,0.032307095761174465,-0.049871654643611554,-0.008782279441218545,0.5730957012558906
material viability,0.0,51.0,0.5,0.8393914975714976,0.0854031371330004,0.032307095761174465,-0.049871674880634626,0.032307095761174465,-0.049871674880634626,-0.00878228955973008,0.5680846482504219
material viability,0.0,52.0,0.5,0.8393914975714976,0.08540286922825668,0.032307095761174465,-0.04987169097481654,0.032307095761174465,-0.04987169097481654,-0.00878229760682104,0.5631174059330631
material viability,0.0,53.0,0.5,0.8393914975714976,0.08540265616813554,0.032307095761174465,-0.049871703774247725,0.032307095761174465,-0.049871703774247725,-0.00878230400653663,0.5581935923593669
material viability,0.0,54.0,0.5,0.8393914975714976,0.08540248672517715,0.032307095761174465,-0.04987171395340967,0.032307095761174465,-0.04987171395340967,-0.008782309096117602,0.5533128286852037
material viability,0.0,55.0,0.5,0.8393914975714976,0.08540235197028062,0.032307095761174465,-0.049871722048711604,0.032307095761174465,-0.049871722048711604,-0.00878231314376857,0.5484747391903174
material viability,0.0,56.0,0.5,0.8393914975714976,0.08540224480223152,0.032307095761174465,-0.049871728486753815,0.032307095761174465,-0.049871728486753815,-0.008782316362789675,0.5436789512909497
material viability,0.0,57.0,0.5,0.8393914975714976,0.08540215957352675,0.032307095761174465,-0.04987173360680595,0.032307095761174465,-0.04987173360680595,-0.008782318922815741,0.5389250955439008
material viability,0.0,58.0,0.5,0.8393914975714976,0.08540209179278953,0.032307095761174465,-0.04987173767868418,0.032307095761174465,-0.04987173767868418,-0.008782320958754856,0.5342128056438903
material viability,0.0,59.0,0.5,0.8393914975714976,0.08540203788809901,0.032307095761174465,-0.049871740916969054,0.032307095761174465,-0.049871740916969054,-0.008782322577897295,0.5295417184156884
material viability,0.0,60.0,0.5,0.8393914975714976,0.08540199501876644,0.032307095761174465,-0.04987174349231285,0.032307095761174465,-0.04987174349231285,-0.008782323865569194,0.5249114738021734
material viability,0.0,61.0,0.5,0.8393914975714976,0.0854019609256419,0.032307095761174465,-0.04987174554043239,0.032307095761174465,-0.04987174554043239,-0.008782324889628962,0.5203217148492272
material viability,0.0,62.0,0.5,0.8393914975714976,0.08540193381206458,0.032307095761174465,-0.04987174716926071,0.032307095761174465,-0.04987174716926071,-0.008782325704043123,0.5157720876881906
material viability,0.0,63.0,0.5,0.8393914975714976,0.08540191224918359,0.032307095761174465,-0.04987174846463501,0.032307095761174465,-0.04987174846463501,-0.008782326351730273,0.5112622415164418
material viability,0.0,64.0,0.5,0.8393914975714976,0.08540189510066103,0.032307095761174465,-0.049871749494819956,0.032307095761174465,-0.049871749494819956,-0.008782326866822746,0.5067918285765456
material viability,0.0,65.0,0.5,0.8393914975714976,0.08540188146278936,0.032307095761174465,-0.04987175031410512,0.032307095761174465,-0.04987175031410512,-0.00878232727646533,0.5023605041343225
material viability,0.0,66.0,0.5,0.8393914975714976,0.08540187061686769,0.032307095761174465,-0.049871750965665936,0.032307095761174465,-0.049871750965665936,-0.008782327602245735,0.49796792645611687
material viability,0.0,67.0,0.5,0.8393914975714976,0.08540186199132742,0.032307095761174465,-0.049871751483838954,0.032307095761174465,-0.049871751483838954,-0.008782327861332245,0.4936137567854796
material viability,0.0,68.0,0.5,0.8393914975714976,0.08540185513161146,0.032307095761174465,-0.04987175189593137,0.032307095761174465,-0.04987175189593137,-0.008782328067378452,0.4892976593194368
material viability,0.0,69.0,0.5,0.8393914975714976,0.08540184967621968,0.032307095761174465,-0.04987175222366005,0.032307095761174465,-0.04987175222366005,-0.008782328231242791,0.48501930118447933
material viability,0.0,70.0,0.5,0.8393914975714976,0.08540184533765825,0.032307095761174465,-0.04987175248429595,0.032307095761174465,-0.04987175248429595,-0.008782328361560742,0.48077835241237654
material viability,0.0,71.0,0.5,0.8393914975714976,0.08540184188728925,0.032307095761174465,-0.049871752691574345,0.032307095761174465,-0.049871752691574345,-0.00878232846519994,0.47657448591590185
material viability,0.0,72.0,0.5,0.8393914975714976,0.08540183914328148,0.032307095761174465,-0.0498717528564186,0.032307095761174465,-0.0498717528564186,-0.008782328547622068,0.4724073774645292
material viability,0.0,73.0,0.5,0.8393914975714976,0.0854018369610284,0.032307095761174465,-0.04987175298751586,0.032307095761174465,-0.04987175298751586,-0.008782328613170697,0.46827670566015467
material viability,0.0,74.0,0.5,0.8393914975714976,0.0854018352255273,0.032307095761174465,-0.049871753091774815,0.032307095761174465,-0.049871753091774815,-0.008782328665300175,0.4641821519128839
material viability,0.0,75.0,0.5,0.8393914975714976,0.08540183384531891,0.032307095761174465,-0.04987175317468983,0.032307095761174465,-0.04987175317468983,-0.008782328706757683,0.4601234004169113
material viability,0.0,76.0,0.5,0.8393914975714976,0.08540183274766748,0.032307095761174465,-0.04987175324063043,0.032307095761174465,-0.04987175324063043,-0.008782328739727983,0.45610013812652084
material viability,0.0,77.0,0.5,0.8393914975714976,0.08540183187472787,0.032307095761174465,-0.04987175329307164,0.032307095761174465,-0.04987175329307164,-0.008782328765948588,0.45211205473222116
material viability,0.0,78.0,0.5,0.8393914975714976,0.08540183118049689,0.032307095761174465,-0.04987175333477706,0.032307095761174465,-0.04987175333477706,-0.008782328786801297,0.44815884263703476
material viability,0.0,79.0,0.5,0.8393914975714976,0.08540183062838928,0.032307095761174465,-0.04987175336794452,0.032307095761174465,-0.04987175336794452,-0.008782328803385028,0.4442401969329484
material viability,0.0,80.0,0.5,0.8393914975714976,0.08540183018930941,0.032307095761174465,-0.04987175339432192,0.032307095761174465,-0.04987175339432192,-0.008782328816573728,0.44035581537753327
material viability,0.4,0.0,0.5,0.15,0.15,-0.04559436967823279,-0.045986808734618086,-0.04559436967823279,-0.045986808734618086,-0.04579058920642544,1.0
material viability,0.4,1.0,0.5002889708604868,0.2262300898669872,0.14350131997413967,-0.04054998380697189,-0.04637818190971464,-0.04054998380697189,-0.04637818190971464,-0.04346239867892243,0.9562582143037505
material viability,0.4,2.0,0.5011995841444189,0.3217186394205687,0.13703705401463132,-0.03344499421665617,-0.04676732391942563,-0.03344499421665617,-0.04676732391942563,-0.04009017781256274,0.9169235073824562
material viability,0.4,3.0,0.5031097162728702,0.4581739064193398,0.13074540539071217,-0.01971768116826998,-0.04714593914297732,-0.01971768116826998,-0.04714593914297732,-0.033346516055463224,0.8833016176836007
material viability,0.4,4.0,0.5071184347276698,0.6453655430340038,0.12475438695298431,0.008633938054066499,-0.047506352237946664,0.008633938054066499,-0.047506352237946664,-0.01903657609990395,0.8597093212360389
material viability,0.4,5.0,0.5138338881993976,0.7895546439159127,0.11917108652487203,0.02752406590152011,-0.04784214988937935,0.02752406590152011,-0.04784214988937935,-0.009116434190666647,0.8482799723412696
material viability,0.4,6.0,0.5216246773749605,0.8311272844621633,0.11407412406987848,0.031563127920968645,-0.04814863084771654,0.031563127920968645,-0.04814863084771654,-0.006569010397010449,0.8418408363906715
material viability,0.4,7.0,0.5296278335480762,0.8381600504552323,0.10951038982060503,0.03219735172297204,-0.04842299937754329,0.03219735172297204,-0.04842299937754329,-0.005724217484292096,0.8367036715768357
material viability,0.4,8.0,0.5376711320853153,0.8392111590866499,0.10549605158479475,0.03229104830390729,-0.04866430308612822,0.03229104830390729,-0.04866430308612822,-0.005136947655883326,0.8321647185532434
material viability,0.4,9.0,0.545721696903487,0.8393651560211912,0.10202088935468404,0.03230475226373557,-0.04887317170505517,0.03230475226373557,-0.04887317170505517,-0.004572617285704433,0.8281225242673798
material viability,0.4,10.0,0.5537683544753615,0.8393876513848529,0.09905453721912168,0.03230675359294402,-0.04905144195197269,0.03230675359294402,-0.04905144195197269,-0.003997847881979471,0.8245686462503244
material viability,0.4,11.0,0.5618033555657462,0.8393909360124324,0.09655322225896038,0.032307045803438045,-0.04920175296021784,0.032307045803438045,-0.04920175296021784,-0.003409836306662816,0.8215072867689867
material viability,0.4,12.0,0.5698197444467984,0.8393914155822253,0.09446593267967208,0.03230708846720321,-0.04932717620630601,0.03230708846720321,-0.04932717620630601,-0.0028103603719446847,0.8189433133587825
material viability,0.4,13.0,0.5778110078852046,0.8393914856008375,0.09273940801995548,0.032307094696234634,-0.04943091625499002,0.032307094696234634,-0.04943091625499002,-0.002201793764731015,0.8168805826467032
material viability,0.4,14.0,0.5857710337083842,0.839391495823749,0.09132175553659794,0.03230709560569038,-0.04951609399833163,0.03230709560569038,-0.04951609399833163,-0.00158643964266654,0.815321850910107
material viability,0.4,15.0,0.593694098455184,0.8393914973163218,0.0901647789402422,0.03230709573847339,-0.049585607169687275,0.03230709573847339,-0.049585607169687275,-0.0009663927465686124,0.8142689507025657
material viability,0.4,16.0,0.6015748495254416,0.8393914975342418,0.08922525186829317,0.032307095757860095,-0.04964205416233278,0.032307095757860095,-0.04964205416233278,-0.00034350663035489365,0.8137230140084629
material viability,0.4,17.0,0.6094082816354311,0.8393914975660586,0.08846541091833446,0.032307095760690595,-0.0496877046504356,0.032307095760690595,-0.0496877046504356,0.00028060577114895693,0.8136846932650572
material viability,0.4,18.0,0.6171897109444829,0.839391497570704,0.08785292299998354,0.03230709576110386,-0.04972450172253442,0.03230709576110386,-0.04972450172253442,0.0009045562167064626,0.814154363805105
material viability,0.4,19.0,0.6249147495057278,0.8393914975713822,0.08736053343384034,0.0323070957611642,-0.04975408314209168,0.0323070957611642,-0.04975408314209168,0.001527157916381184,0.8151323011704131
material viability,0.4,20.0,0.632579281651572,0.8393914975714811,0.08696554694839755,0.032307095761173,-0.049777812608589725,0.032307095761173,-0.049777812608589725,0.0021473997623898886,0.8166188316204301
material viability,0.4,21.0,0.640179443113235,0.8393914975714956,0.08664924519418526,0.032307095761174284,-0.04979681480538292,0.032307095761174284,-0.04979681480538292,0.0027644209385345245,0.8186144569157803
material viability,0.4,22.0,0.6477116031258097,0.8393914975714976,0.0863963060272644,0.032307095761174465,-0.04981201032265278,0.032307095761174465,-0.04981201032265278,0.0033774875261613907,0.8211199559124641
material viability,0.4,23.0,0.6551723494329627,0.8393914975714976,0.0861942619245578,0.032307095761174465,-0.04982414821693588,0.032307095761174465,-0.04982414821693588,0.00398597186205454,0.8241364661156706
material viability,0.4,24.0,0.6625584759189388,0.8393914975714976,0.08603301593684122,0.032307095761174465,-0.04983383510569739,0.032307095761174465,-0.04983383510569739,0.004589334860020142,0.8276655484366982
material viability,0.4,25.0,0.6698669725100382,0.8393914975714976,0.08590442148278551,0.032307095761174465,-0.049841560421140706,0.032307095761174465,-0.049841560421140706,0.005187111191474792,0.8317092381995378
material viability,0.4,26.0,0.6770950169656386,0.8393914975714976,0.08580192507995567,0.032307095761174465,-0.04984771787948798,0.032307095761174465,-0.04984771787948798,0.005778897056345232,0.8362700851053899
material viability,0.4,27.0,0.6842399681937943,0.8393914975714976,0.08572026720481259,0.032307095761174465,-0.04985262345584052,0.032307095761174465,-0.04985262345584052,0.006364340208020881,0.8413511844769378
material viability,0.4,28.0,0.6912993607608654,0.8393914975714976,0.08565523468842301,0.032307095761174465,-0.04985653026154274,0.032307095761174465,-0.04985653026154274,0.00694313188575647,0.8469562017231292
material viability,0.4,29.0,0.6982709003073584,0.8393914975714976,0.08560345755655156,0.032307095761174465,-0.049859640750600565,0.032307095761174465,-0.049859640750600565,0.00751500032879408,0.8530893916171531
material viability,0.4,30.0,0.7051524596265197,0.8393914975714976,0.08556224345594267,0.032307095761174465,-0.0498621166675077,0.032307095761174465,-0.0498621166675077,0.008079705582151524,0.8597556136768874
material viability,0.4,31.0,0.7119420752044144,0.8393914975714976,0.08552944341612646,0.032307095761174465,-0.04986408711221094,0.032307095761174465,-0.04986408711221094,0.008637035344668503,0.8669603446807218
material viability,0.4,32.0,0.7186379440584069,0.8393914975714976,0.08550334345874921,0.032307095761174465,-0.049865655052047785,0.032307095761174465,-0.049865655052047785,0.009186801649990035,0.8747096891396706
material viability,0.4,33.0,0.725238420744383,0.8393914975714976,0.0854825773562103,0.032307095761174465,-0.04986690256299165,0.032307095761174465,-0.04986690256299165,0.009728838207878163,0.8830103883741972
material viability,0.4,34.0,0.7317420144316553,0.8393914975714976,0.08546605658869418,0.032307095761174465,-0.04986789503761221,0.032307095761174465,-0.04986789503761221,0.010262998265394693,0.8918698287054727
material viability,0.4,35.0,0.7381473859685591,0.8393914975714976,0.0854529142200984,0.032307095761174465,-0.04986868455680218,0.032307095761174465,-0.04986868455680218,0.01078915287483885,0.901296049160275
material viability,0.4,36.0,0.7444533448817419,0.8393914975714976,0.0854424599969365,0.032307095761174465,-0.04986931258725035,0.032307095761174465,-0.04986931258725035,0.011307189478102402,0.9112977490013453
material viability,0.4,37.0,0.7506588462685844,0.8393914975714976,0.0854341444702238,0.032307095761174465,-0.04986981213683895,0.032307095761174465,-0.04986981213683895,0.011817010735803518,0.921884295326283
material viability,0.4,38.0,0.7567629875555761,0.8393914975714976,0.08542753035510568,0.032307095761174465,-0.04987020947522204,0.032307095761174465,-0.04987020947522204,0.01231853354473987,0.9330657309243272
material viability,0.4,39.0,0.7627650051062761,0.8393914975714976,0.08542226968581096,0.032307095761174465,-0.04987052550624337,0.032307095761174465,-0.04987052550624337,0.012811688199420218,0.9448527825384901
material viability,0.4,40.0,0.7686642706711316,0.8393914975714976,0.08541808560442085,0.032307095761174465,-0.04987077686197442,0.032307095761174465,-0.04987077686197442,0.013296417663203473,0.9572568696480797
material viability,0.4,41.0,0.7744602876782828,0.8393914975714976,0.08541475785060355,0.032307095761174465,-0.04987097677441536,0.032307095761174465,-0.04987097677441536,0.013772676922344325,0.9702901138615809
material viability,0.4,42.0,0.7801526873698259,0.8393914975714976,0.08541211120464942,0.032307095761174465,-0.04987113576977588,0.032307095761174465,-0.04987113576977588,0.014240432402394794,0.9839653489906433
material viability,0.4,43.0,0.7857412247921436,0.8393914975714976,0.08541000628553752,0.032307095761174465,-0.0498712622212776,0.032307095761174465,-0.0498712622212776,0.014699661431261517,0.9982961318612116
material viability,0.4,44.0,0.7912257746520214,0.8393914975714976,0.08540833222591859,0.032307095761174465,-0.04987136278920094,0.032307095761174465,-0.04987136278920094,0.015150351737028866,1.0132967539067181
material viability,0.4,45.0,0.796606327052538,0.8393914975714976,0.08540700084230837,0.032307095761174465,-0.04987144277110773,0.032307095761174465,-0.04987144277110773,0.015592500971639056,1.0289822535798652
material viability,0.4,46.0,0.8018829831243213,0.8393914975714976,0.0854059419959963,0.032307095761174465,-0.04987150638053188,0.032307095761174465,-0.04987150638053188,0.01602611625384634,1.045368429613334
material viability,0.4,47.0,0.8070559505687953,0.8393914975714976,0.0854050999019218,0.032307095761174465,-0.04987155696872154,0.032307095761174465,-0.04987155696872154,0.016451213726667607,1.0624718551551982
material viability,0.4,48.0,0.8121255391306059,0.8393914975714976,0.08540443019209282,0.032307095761174465,-0.049871597201052206,0.032307095761174465,-0.049871597201052206,0.01686781812594466,1.0803098928016364
material viability,0.4,49.0,0.8170921560166318,0.8393914975714976,0.08540389757948239,0.032307095761174465,-0.04987162919736681,0.032307095761174465,-0.04987162919736681,0.01727596235770547,1.0989007105472863
material viability,0.4,50.0,0.8219563012788813,0.8393914975714976,0.08540347399973106,0.032307095761174465,-0.049871654643611554,0.032307095761174465,-0.049871654643611554,0.017675687082826734,1.118263298672199
material viability,0.4,51.0,0.8267185631782304,0.8393914975714976,0.0854031371330004,0.032307095761174465,-0.049871674880634626,0.032307095761174465,-0.049871674880634626,0.018067040308115134,1.1384174875835327
material viability,0.4,52.0,0.8313796135454299,0.8393914975714976,0.08540286922825668,0.032307095761174465,-0.04987169097481654,0.032307095761174465,-0.04987169097481654,0.01845007698338396,1.1593839666298231
material viability,0.4,53.0,0.8359402031551224,0.8393914975714976,0.08540265616813554,0.032307095761174465,-0.049871703774247725,0.032307095761174465,-0.049871703774247725,0.018824858604437177,1.1811843039056875
material viability,0.4,54.0,0.8404011571277992,0.8393914975714976,0.08540248672517715,0.032307095761174465,-0.04987171395340967,0.032307095761174465,-0.04987171395340967,0.01919145282211206,1.203840967065208
material viability,0.4,55.0,0.8447633703737455,0.8393914975714976,0.08540235197028062,0.032307095761174465,-0.049871722048711604,0.032307095761174465,-0.049871722048711604,0.019549933057697734,1.227377345162771
material viability,0.4,56.0,0.8490278030920634,0.8393914975714976,0.08540224480223152,0.032307095761174465,-0.049871728486753815,0.032307095761174465,-0.049871728486753815,0.01990037812515352,1.251817771540918
material viability,0.4,57.0,0.8531954763368662,0.8393914975714976,0.08540215957352675,0.032307095761174465,-0.04987173360680595,0.032307095761174465,-0.04987173360680595,0.02024287186061415,1.2771875477856596
material viability,0.4,58.0,0.8572674676617215,0.8393914975714976,0.08540209179278953,0.032307095761174465,-0.04987173767868418,0.032307095761174465,-0.04987173767868418,0.020577502759697837,1.3035129687706926
material viability,0.4,59.0,0.8612449068523856,0.8393914975714976,0.08540203788809901,0.032307095761174465,-0.049871740916969054,0.032307095761174465,-0.049871740916969054,0.020904363623136076,1.3308213488130984
material viability,0.4,60.0,0.8651289717568533,0.8393914975714976,0.08540199501876644,0.032307095761174465,-0.04987174349231285,0.032307095761174465,-0.04987174349231285,0.02122355121122837,1.3591410489642406
material viability,0.4,61.0,0.8689208842207253,0.8393914975714976,0.0854019609256419,0.032307095761174465,-0.04987174554043239,0.032307095761174465,-0.04987174554043239,0.021535165907594498,1.3885015054608585
material viability,0.4,62.0,0.8726219061349152,0.8393914975714976,0.08540193381206458,0.032307095761174465,-0.04987174716926071,0.032307095761174465,-0.04987174716926071,0.021839311392657434,1.418933259362617
material viability,0.4,63.0,0.8762333356017535,0.8393914975714976,0.08540191224918359,0.032307095761174465,-0.04987174846463501,0.032307095761174465,-0.04987174846463501,0.02213609432724293,1.4504679874037192
material viability,0.4,64.0,0.8797565032246178,0.8393914975714976,0.08540189510066103,0.032307095761174465,-0.049871749494819956,0.032307095761174465,-0.049871749494819956,0.02242562404663067,1.4831385340876184
material viability,0.4,65.0,0.8831927685253407,0.8393914975714976,0.08540188146278936,0.032307095761174465,-0.04987175031410512,0.032307095761174465,-0.04987175031410512,0.022708012265338882,1.5169789450552016
material viability,0.4,66.0,0.8865435164928013,0.8393914975714976,0.08540187061686769,0.032307095761174465,-0.049871750965665936,0.032307095761174465,-0.049871750965665936,0.022983372792870084,1.5520245017583603
material viability,0.4,67.0,0.8898101542653113,0.8393914975714976,0.08540186199132742,0.032307095761174465,-0.049871751483838954,0.032307095761174465,-0.049871751483838954,0.02325182126059189,1.5883117574723125
material viability,0.4,68.0,0.8929941079486632,0.8393914975714976,0.08540185513161146,0.032307095761174465,-0.04987175189593137,0.032307095761174465,-0.04987175189593137,0.02351347485987494,1.6258785746815771
material viability,0.4,69.0,0.896096819571006,0.8393914975714976,0.08540184967621968,0.032307095761174465,-0.04987175222366005,0.032307095761174465,-0.04987175222366005,0.023768452091559332,1.6647641638760795
material viability,0.4,70.0,0.899119744175067,0.8393914975714976,0.08540184533765825,0.032307095761174465,-0.04987175248429595,0.032307095761174465,-0.04987175248429595,0.024016872526773064,1.7050091237954403
material viability,0.4,71.0,0.9020643470476497,0.8393914975714976,0.08540184188728925,0.032307095761174465,-0.049871752691574345,0.032307095761174465,-0.049871752691574345,0.02425885657908227,1.7466554831611716
material viability,0.4,72.0,0.9049321010857704,0.8393914975714976,0.08540183914328148,0.032307095761174465,-0.0498717528564186,0.032307095761174465,-0.0498717528564186,0.02449452528790935,1.78974674393814
material viability,0.4,73.0,0.907724484298317,0.8393914975714976,0.0854018369610284,0.032307095761174465,-0.04987175298751586,0.032307095761174465,-0.04987175298751586,0.024724000113118455,1.8343279261683976
material viability,0.4,74.0,0.9104429774416463,0.8393914975714976,0.0854018352255273,0.032307095761174465,-0.049871753091774815,0.032307095761174465,-0.049871753091774815,0.024947402740631345,1.8804456144222124
material viability,0.4,75.0,0.9130890617871339,0.8393914975714976,0.08540183384531891,0.032307095761174465,-0.04987175317468983,0.032307095761174465,-0.04987175317468983,0.025164854898905104,1.9281480059129403
material viability,0.4,76.0,0.9156642170183338,0.8393914975714976,0.08540183274766748,0.032307095761174465,-0.04987175324063043,0.032307095761174465,-0.04987175324063043,0.02537647818607513,1.977484960324207
material viability,0.4,77.0,0.9181699192550739,0.8393914975714976,0.08540183187472787,0.032307095761174465,-0.04987175329307164,0.032307095761174465,-0.04987175329307164,0.025582393907540406,2.0285080513997635
material viability,0.4,78.0,0.9206076392015433,0.8393914975714976,0.08540183118049689,0.032307095761174465,-0.04987175333477706,0.032307095761174465,-0.04987175333477706,0.025782722923746757,2.081270620348302
material viability,0.4,79.0,0.9229788404151832,0.8393914975714976,0.08540183062838928,0.032307095761174465,-0.04987175336794452,0.032307095761174465,-0.04987175336794452,0.025977585507904008,2.13582783111749
material viability,0.4,80.0,0.9252849776929851,0.8393914975714976,0.08540183018930941,0.032307095761174465,-0.04987175339432192,0.032307095761174465,-0.04987175339432192,0.02616710121335674,2.192236727593556
