scenario,period,mean_lambda,cooperation_rate,mean_material_payoff,mean_subjective_value
fixed_preferences_selection_only,21,0.08223604339268764,0.0006127627676770842,1.0018379128248218,1.0838483642368009
fixed_preferences_selection_only,22,0.08219064107214516,0.0005592985295237682,1.0016775827737263,1.0836642438078135
fixed_preferences_selection_only,23,0.08214989886595479,0.0005249548895317086,1.001574589090959,1.083534386883873
fixed_preferences_selection_only,24,0.08211214450518571,0.0005027866351928224,1.0015081071111778,1.0834391028352583
fixed_preferences_selection_only,25,0.08207631263145489,0.000488371805474669,1.0014648769094037,1.083365854488128
fixed_preferences_selection_only,26,0.08204172449291235,0.0004788949053636606,1.0014364553757606,1.083306659099255
fixed_preferences_selection_only,27,0.08200794761780067,0.0004725632576736069,1.0014174664569884,1.0832564337326154
fixed_preferences_selection_only,28,0.08197470642605208,0.000468235417020212,1.0014044870066547,1.083211941808186
fixed_preferences_selection_only,29,0.08194182528647823,0.00046518458659718743,1.001395337363092,1.0831711223728164
fixed_preferences_selection_only,30,0.08190919224178582,0.0004629479854048351,1.0013886296353776,1.0831326630375846
fixed_preferences_selection_only,31,0.08187673589949339,0.00046123093855849305,1.0013834800816968,1.0830957280560372
fixed_preferences_selection_only,32,0.08184441071005519,0.0004598458096910522,1.0013793259709045,1.0830597851823807
fixed_preferences_selection_only,33,0.08181218758806445,0.00045867311765554106,1.0013758089719378,1.0830244954251826
fixed_preferences_selection_only,34,0.08178004793731017,0.0004576367783654198,1.0013727009036753,1.0829896428486474
fixed_preferences_selection_only,35,0.0817479798443064,0.000456688340444051,1.0013698564570919,1.0829550898737035
fixed_preferences_selection_only,36,0.08171597565328503,0.00045579694748586116,1.0013671830916004,1.0829207488159145
fixed_preferences_selection_only,37,0.08168403042127899,0.0004549429466334408,1.0013646218668157,1.082886563762127
fixed_preferences_selection_only,38,0.0816521409338874,0.00045411381889136565,1.0013621352373137,1.082852499030306
fixed_preferences_selection_only,39,0.08162030507823768,0.00045330158777725,1.001359699281002,1.0828185318212327
fixed_preferences_selection_only,40,0.08158852144350956,0.0004525011692895201,1.0013572987505603,1.08278464753939
fixed_preferences_selection_only,41,0.0815567890664342,0.0004517093212515948,1.001354923922444,1.0827508368134697
fixed_preferences_selection_only,42,0.08152510726915417,0.00045092397430588493,1.0013525685904872,1.0827170935991364
fixed_preferences_selection_only,43,0.08149347555592491,0.0004501438059221764,1.0013502287883207,1.082683413970926
fixed_preferences_selection_only,44,0.08146189354730304,0.0004493679691452224,1.001347901975864,1.0826497953529617
fixed_preferences_selection_only,45,0.08143036093821727,0.0004485959198727309,1.0013455865213188,1.0826162360290945
fixed_preferences_selection_only,46,0.08139887747125438,0.00044782730687291676,1.0013432813713221,1.0825827348309718
fixed_preferences_selection_only,47,0.0813674429196386,0.0004470619017518184,1.0013409858409115,1.0825492909394048
fixed_preferences_selection_only,48,0.08133605707638675,0.0004462995543589323,1.0013386994797846,1.0825159037578844
fixed_preferences_selection_only,49,0.08130471974739759,0.00044554016439093985,1.0013364219871348,1.0824825728320338
fixed_preferences_selection_only,50,0.08127343074704788,0.00044478366330976256,1.001334153157422,1.0824492977983171
fixed_preferences_selection_only,51,0.08124218989538548,0.00044403000282840796,1.0013318928458417,1.0824160783513788
fixed_preferences_selection_only,52,0.08121099701633963,0.0004432791475789588,1.0013296409463344,1.0823829142232395
fixed_preferences_selection_only,53,0.08117985193657963,0.00044253107044362074,1.0013273973775825,1.0823498051700506
fixed_preferences_selection_only,54,0.08114875448478638,0.0004417857495815238,1.001325162074096,1.0823167509636569
fixed_preferences_selection_only,55,0.08111770449118717,0.00044104316653533263,1.0013229349805313,1.0822837513862207
fixed_preferences_selection_only,56,0.08108670178725785,0.00044030330502545337,1.0013207160480762,1.0822508062267997
fixed_preferences_selection_only,57,0.08105574620553208,0.00043956615018208434,1.0013185052321458,1.0822179152791642
fixed_preferences_selection_only,58,0.08102483757947843,0.0004388316880560776,1.0013163024909177,1.0821850783404061
fixed_preferences_selection_only,59,0.08099397574342102,0.0004380999053073423,1.001314107784395,1.0821522952100524
fixed_preferences_selection_only,60,0.08096316053248756,0.0004373707890063029,1.0013119210738117,1.0821195656894973
