scenario,period,mean_lambda,cooperation_rate,mean_material_payoff,mean_subjective_value
I2_mutation_to_conflict,31,-0.2233144955803271,1.4981647545507172e-75,0.9999999999999999,0.7766855044196728
I2_mutation_to_conflict,32,-0.22558276345599929,2.4837072903455933e-79,0.9999999999999999,0.7744172365440006
I2_mutation_to_conflict,33,-0.22765822856223933,4.117572407780301e-83,1.0,0.7723417714377606
I2_mutation_to_conflict,34,-0.22955727913444898,6.82624822703749e-87,1.0,0.7704427208655511
I2_mutation_to_conflict,35,-0.2312949104080208,1.131678090838544e-90,1.0,0.7687050895919791
I2_mutation_to_conflict,36,-0.23288484302333903,1.876133504483493e-94,1.0,0.7671151569766611
I2_mutation_to_conflict,37,-0.23433963136635516,3.110316400700402e-98,0.9999999999999999,0.7656603686336447
I2_mutation_to_conflict,38,-0.23567076270021498,5.156385773704015e-102,1.0,0.764329237299785
I2_mutation_to_conflict,39,-0.2368887478706967,8.548427497893924e-106,1.0,0.7631112521293032
I2_mutation_to_conflict,40,-0.23800320430168745,1.4171866864397588e-109,1.0,0.7619967956983125
I2_mutation_to_conflict,41,-0.23902293193604401,2.3494591311836757e-113,1.0,0.760977068063956
I2_mutation_to_conflict,42,-0.23995598272148025,3.8950113361327424e-117,1.0,0.7600440172785197
I2_mutation_to_conflict,43,-0.24080972419015445,6.457279084891467e-121,1.0,0.7591902758098457
I2_mutation_to_conflict,44,-0.2415908976339913,1.070509161125403e-124,1.0,0.7584091023660087
I2_mutation_to_conflict,45,-0.24230567133510203,1.7747256220266795e-128,1.0,0.757694328664898
I2_mutation_to_conflict,46,-0.24295968927161835,2.9421990468225403e-132,1.0,0.7570403107283816
I2_mutation_to_conflict,47,-0.2435581156835308,4.877675243814848e-136,1.0,0.7564418843164693
I2_mutation_to_conflict,48,-0.24410567585043066,8.086371929804796e-140,1.0,0.7558943241495694
I2_mutation_to_conflict,49,-0.24460669340314406,1.340585580601172e-143,1.0,0.755393306596856
I2_mutation_to_conflict,50,-0.24506512446387682,2.2224672752087532e-147,1.0,0.7549348755361233
I2_mutation_to_conflict,51,-0.2454845888844473,3.684480021901186e-151,1.0,0.7545154111155529
I2_mutation_to_conflict,52,-0.24586839882926925,6.108253283735683e-155,1.0,0.7541316011707309
I2_mutation_to_conflict,53,-0.24621958492878138,1.0126465052459552e-158,1.0,0.7537804150712187
I2_mutation_to_conflict,54,-0.2465409202098349,1.678798990404176e-162,0.9999999999999999,0.753459079790165
I2_mutation_to_conflict,55,-0.24683494199199896,2.783168692709355e-166,1.0,0.7531650580080009
I2_mutation_to_conflict,56,-0.24710397192267908,4.614029443877983e-170,1.0,0.752896028077321
I2_mutation_to_conflict,57,-0.24735013430925135,7.649291171153668e-174,1.0,0.7526498656907487
I2_mutation_to_conflict,58,-0.24757537289296497,1.2681248815766504e-177,1.0,0.7524246271070351
I2_mutation_to_conflict,59,-0.24778146619706293,2.1023395230897632e-181,1.0,0.752218533802937
I2_mutation_to_conflict,60,-0.2479700415703126,3.485328246891702e-185,1.0,0.7520299584296875
I2_mutation_to_conflict,61,-0.24814258803683603,5.7780928604378045e-189,1.0,0.751857411963164
I2_mutation_to_conflict,62,-0.24830046805370498,9.579114143299724e-193,1.0,0.7516995319462951
I2_mutation_to_conflict,63,-0.24844492826914003,1.588057339795197e-196,1.0,0.75155507173086
I2_mutation_to_conflict,64,-0.24857710936626312,2.6327341722317845e-200,1.0,0.7514228906337369
I2_mutation_to_conflict,65,-0.24869805507013076,4.36463410227421e-204,1.0,0.7513019449298692
I2_mutation_to_conflict,66,-0.24880872038916965,7.235835295359946e-208,1.0,0.7511912796108304
I2_mutation_to_conflict,67,-0.24890997915609023,1.199580794053178e-211,1.0,0.7510900208439097
I2_mutation_to_conflict,68,-0.24900263092782254,1.9887048595260626e-215,1.0,0.7509973690721774
I2_mutation_to_conflict,69,-0.24908740729895765,3.296940929622163e-219,1.0,0.7509125927010425
I2_mutation_to_conflict,70,-0.24916497767854623,5.465778112498949e-223,1.0,0.7508350223214538
I2_mutation_to_conflict,71,-0.2492359545758698,9.0613483871233e-227,1.0,0.7507640454241302
I2_mutation_to_conflict,72,-0.24930089843692088,1.5022204140534038e-230,1.0,0.7506991015630792
I2_mutation_to_conflict,73,-0.24936032206978256,2.4904308674475342e-234,0.9999999999999999,0.7506396779302172
I2_mutation_to_conflict,74,-0.24941469469385108,4.1287189599561585e-238,1.0,0.7505853053061489
I2_mutation_to_conflict,75,-0.24946444564487374,6.844727341406748e-242,1.0,0.7505355543551262
I2_mutation_to_conflict,76,-0.24950996776505946,1.1347416191946032e-245,1.0,0.7504900322349405
I2_mutation_to_conflict,77,-0.24955162050502944,1.8812123231599032e-249,1.0,0.7504483794949707
I2_mutation_to_conflict,78,-0.24958973276210192,3.118736234703809e-253,1.0,0.750410267237898
I2_mutation_to_conflict,79,-0.24962460547732324,5.170344453898062e-257,1.0,0.7503753945226768
I2_mutation_to_conflict,80,-0.24965651401175076,8.571568661205893e-261,0.9999999999999999,0.7503434859882492
